-1.500000	1.701672
-1.490000	1.689893
-1.480000	1.678074
-1.470000	1.666214
-1.460000	1.654312
-1.450000	1.642365
-1.440000	1.630373
-1.430000	1.618334
-1.420000	1.606246
-1.410000	1.594108
-1.400000	1.581917
-1.390000	1.569671
-1.380000	1.557369
-1.370000	1.545009
-1.360000	1.532587
-1.350000	1.520102
-1.340000	1.507550
-1.330000	1.494929
-1.320000	1.482239
-1.310000	1.469472
-1.300000	1.456627
-1.290000	1.443701
-1.280000	1.430689
-1.270000	1.417588
-1.260000	1.404393
-1.250000	1.391100
-1.240000	1.377705
-1.230000	1.364200
-1.220000	1.350582
-1.210000	1.336844
-1.200000	1.322980
-1.190000	1.308981
-1.180000	1.294841
-1.170000	1.280551
-1.160000	1.266101
-1.150000	1.251483
-1.140000	1.236683
-1.130000	-0.713808
-1.130000	-0.507869
-1.130000	1.221691
-1.120000	-0.771416
-1.120000	-0.435070
-1.120000	1.206493
-1.110000	-0.810031
-1.110000	-0.381041
-1.110000	1.191074
-1.100000	-0.840281
-1.100000	-0.335126
-1.100000	1.175417
-1.090000	-0.865524
-1.090000	-0.293979
-1.090000	1.159503
-1.080000	-0.887296
-1.080000	-0.256012
-1.080000	1.143312
-1.070000	-0.906501
-1.070000	-0.220316
-1.070000	1.126818
-1.060000	-0.923689
-1.060000	-0.186306
-1.060000	1.109995
-1.050000	-0.939241
-1.050000	-0.153570
-1.050000	1.092813
-1.040000	-0.953431
-1.040000	-0.121806
-1.040000	1.075235
-1.030000	-0.966462
-1.030000	-0.090756
-1.030000	1.057219
-1.020000	-0.978490
-1.020000	-0.060226
-1.020000	1.038716
-1.010000	-0.989636
-1.010000	-0.030030
-1.010000	1.019667
-1.000000	-0.999999
-1.000000	-0.000001
-1.000000	1.000001
-0.990000	-1.009661
-0.990000	0.030024
-0.990000	0.979635
-0.980000	-1.018689
-0.980000	0.060226
-0.980000	0.958462
-0.970001	-1.027141
-0.970001	0.090798
-0.970001	0.936345
-0.960001	-1.035064
-0.960001	0.121955
-0.960001	0.913111
-0.950001	-1.042501
-0.950001	0.153972
-0.950001	0.888529
-0.940001	-1.049488
-0.940001	0.187202
-0.940001	0.862284
-0.930001	-1.056056
-0.930001	0.222157
-0.930001	0.833907
-0.920001	-1.062235
-0.920001	0.259563
-0.920001	0.802673
-0.910001	-1.068048
-0.910001	0.300668
-0.910001	0.767389
-0.900001	-1.073517
-0.900001	0.347899
-0.900001	0.725625
-0.890001	-1.078663
-0.890001	0.407572
-0.890001	0.671106
-0.880001	-1.083503
-0.870001	-1.088053
-0.860001	-1.092328
-0.850001	-1.096342
-0.840001	-1.100106
-0.830001	-1.103633
-0.820001	-1.106930
-0.810001	-1.110010
-0.800001	-1.112880
-0.790001	-1.115549
-0.780001	-1.118024
-0.770001	-1.120313
-0.760001	-1.122423
-0.750001	-1.124358
-0.740001	-1.126126
-0.730001	-1.127732
-0.720001	-1.129181
-0.710001	-1.130478
-0.700001	-1.131627
-0.690001	-1.132633
-0.680001	-1.133500
-0.670001	-1.134233
-0.660001	-1.134834
-0.650001	-1.135307
-0.640001	-1.135657
-0.630001	-1.135885
-0.620001	-1.135996
-0.610001	-1.135992
-0.600001	-1.135876
-0.590001	-1.135651
-0.580001	-1.135320
-0.570001	-1.134885
-0.560001	-1.134348
-0.550001	-1.133713
-0.540001	-1.132981
-0.530001	-1.132154
-0.520001	-1.131235
-0.510001	-1.130226
-0.500001	-1.129130
-0.490001	-1.127946
-0.480001	-1.126679
-0.470001	-1.125330
-0.460001	-1.123901
-0.450001	-1.122393
-0.440001	-1.120808
-0.430001	-1.119149
-0.420001	-1.117416
-0.410001	-1.115612
-0.400001	-1.113738
-0.390001	-1.111796
-0.380001	-1.109788
-0.370001	-1.107715
-0.360001	-1.105581
-0.350001	-1.103382
-0.340001	-1.101122
-0.330001	-1.098806
-0.320001	-1.096432
-0.310001	-1.094003
-0.300001	-1.091521
-0.290001	-1.088986
-0.280001	-1.086400
-0.270001	-1.083766
-0.260001	-1.081083
-0.250001	-1.078355
-0.240001	-1.075582
-0.230001	-1.072766
-0.220001	-1.069909
-0.210001	-1.067013
-0.200001	-1.064078
-0.190001	-1.061107
-0.180001	-1.058101
-0.170001	-1.055062
-0.160001	-1.051991
-0.150001	-1.048890
-0.140001	-1.045762
-0.130001	-1.042606
-0.120001	-1.039426
-0.110001	-1.036223
-0.100001	-1.032999
-0.090001	-1.029756
-0.080001	-1.026495
-0.070001	-1.023218
-0.060001	-1.019927
-0.050001	-1.016624
-0.040001	-1.013312
-0.030001	-1.009991
-0.020001	-1.006664
-0.010001	-1.003334
-0.000001	-1.000000
0.009999	-0.996667
0.019999	-0.993336
0.029999	-0.990010
0.039999	-0.986689
0.049999	-0.983377
0.059999	-0.980076
0.069999	-0.976788
0.079999	-0.973515
0.089999	-0.970260
0.099999	-0.967024
0.109999	-0.963810
0.119999	-0.960621
0.129999	-0.957458
0.139999	-0.954325
0.149999	-0.951223
0.159999	-0.948156
0.169999	-0.945124
0.179999	-0.942132
0.189999	-0.939181
0.199999	-0.936274
0.209999	-0.933413
0.219999	-0.930601
0.229999	-0.927840
0.239999	-0.925132
0.249999	-0.922481
0.259999	-0.919889
0.269999	-0.917357
0.279999	-0.914890
0.289999	-0.912488
0.299999	-0.910154
0.309999	-0.907892
0.319999	-0.905705
0.329999	-0.903589
0.339999	-0.901552
0.349999	-0.899595
0.359999	-0.897721
0.369999	-0.895932
0.379999	-0.894229
0.389999	-0.892614
0.399999	-0.891091
0.409999	-0.889660
0.419999	-0.888323
0.429999	-0.887083
0.439999	-0.885942
0.449999	-0.884900
0.459999	-0.883960
0.469999	-0.883124
0.479999	-0.882392
0.489999	-0.881766
0.499999	-0.881248
0.509999	-0.880839
0.519999	-0.880540
0.529999	-0.880352
0.539999	-0.880276
0.549999	-0.880314
0.559999	-0.880466
0.569999	-0.880732
0.579999	-0.881115
0.589999	-0.881613
0.599999	-0.882228
0.609999	-0.882961
0.619999	-0.883811
0.629999	-0.884779
0.639999	-0.885865
0.649999	-0.887070
0.659999	-0.888393
0.669999	-0.889834
0.679999	-0.891393
0.689999	-0.893070
0.699998	-0.894865
0.709998	-0.896778
0.719998	-0.898807
0.729998	-0.900954
0.739998	-0.903217
0.749998	-0.905596
0.759998	-0.908087
0.769998	-0.910694
0.779998	-0.913415
0.789998	-0.916249
0.799998	-0.919194
0.809998	-0.922250
0.819998	-0.925417
0.829998	-0.928693
0.839998	-0.932077
0.849998	-0.935568
0.859998	-0.939165
0.869998	-0.942867
0.879998	-0.946673
0.889998	-0.950581
0.899998	-0.954591
0.909998	-0.958701
0.919998	-0.962910
0.929998	-0.967218
0.939998	-0.971621
0.949998	-0.976120
0.959998	-0.980713
0.969998	-0.985399
0.979998	-0.990176
0.989998	-0.995043
0.999998	-0.999999
1.009998	-1.005044
1.019998	-1.010172
1.029998	-1.015387
1.039998	-1.020685
1.049998	-1.026065
1.059998	-1.031527
1.069998	-1.037068
1.079998	-1.042687
1.089998	-1.048383
1.099998	-1.054155
1.109998	-1.060002
1.119998	-1.065922
1.129998	-1.071914
1.139998	-1.077977
1.149998	-1.084109
1.159998	-1.090309
1.169998	-1.096577
1.179998	-1.102911
1.189998	-1.109308
1.199998	-1.115770
1.209998	-1.122294
1.219998	-1.128879
1.229998	-1.135525
1.239998	-1.142229
1.249998	-1.148992
1.259998	-1.155811
1.269998	-1.162686
1.279998	-1.169616
1.289998	-1.176599
1.299998	-1.183636
1.309998	-1.190724
1.319998	-1.197862
1.329998	-1.205052
1.339998	-1.212288
1.349998	-1.219573
1.359998	-1.226905
1.369998	-1.234283
1.379998	-1.241707
1.389998	-1.249174
1.399998	-1.256685
1.409998	-1.264239
1.419998	-1.271834
1.429998	-1.279471
1.439998	-1.287148
1.449998	-1.294864
1.459998	-1.302619
1.469998	-1.310411
1.479998	-1.318241
1.489998	-1.326107
1.499998	-1.334009
